DEBUG 2021-10-19 10:25:03,537 1939493ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:35:19,609 496575ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:35:24,660 501626ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:35:24,661 501627ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:35:29,709 506675ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:35:29,709 506675ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:35:34,722 511688ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:35:34,722 511688ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:35:39,775 516741ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:35:39,775 516741ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:35:40,082 517048ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 heartbeat successfully sent
DEBUG 2021-10-19 15:35:40,082 517048ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 15:35:44,826 521792ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:35:44,826 521792ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:35:49,874 526840ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:35:49,874 526840ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:35:54,942 531908ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:35:54,942 531908ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:35:59,984 536950ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:35:59,984 536950ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:05,042 542008ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:05,042 542008ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:09,344 546310ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T18:35:00.4375420Z;LastJobId:7146574;NextExecution:2021-10-19T18:36:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T18:36:07.2143215Z;NextExecution:2021-10-19T18:37:00.0000000Z;LastJobId:7146592), NextExecution: (19/10/2021 18:37:00)
DEBUG 2021-10-19 15:36:10,094 547060ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:10,094 547060ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:10,343 547309ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 heartbeat successfully sent
DEBUG 2021-10-19 15:36:10,343 547309ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 15:36:11,478 548444ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 15:36:15,147 552113ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:15,147 552113ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:20,202 557168ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:20,202 557169ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:25,259 562225ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:25,259 562225ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:30,314 567280ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:30,314 567280ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:35,373 572339ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:35,373 572339ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:40,394 577360ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:40,394 577360ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:40,501 577467ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 heartbeat successfully sent
DEBUG 2021-10-19 15:36:40,501 577468ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 15:36:45,443 582409ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:45,444 582410ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:50,507 587473ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:50,507 587473ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:36:55,553 592520ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:36:55,554 592520ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:00,564 597530ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:00,564 597530ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:05,466 602432ms CountersAggregator     CallSite.Target    - Aggregating records in 'Counter' table...
DEBUG 2021-10-19 15:37:05,607 602573ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:05,607 602573ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:05,624 602590ms CountersAggregator     CallSite.Target    - Records from the 'Counter' table aggregated.
DEBUG 2021-10-19 15:37:10,654 607620ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:10,654 607620ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:10,746 607712ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 heartbeat successfully sent
DEBUG 2021-10-19 15:37:10,746 607713ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 15:37:15,692 612659ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:15,692 612659ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:15,959 612926ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T18:36:07.2143215Z;LastJobId:7146592;NextExecution:2021-10-19T18:37:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T18:37:13.8255770Z;NextExecution:2021-10-19T18:38:00.0000000Z;LastJobId:7146605), NextExecution: (19/10/2021 18:38:00)
DEBUG 2021-10-19 15:37:18,095 615061ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 15:37:20,701 617668ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:20,701 617668ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:25,768 622734ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:25,768 622734ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:30,822 627788ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:30,822 627788ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:35,886 632852ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:35,886 632852ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:40,933 637899ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:40,933 637900ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:41,130 638096ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 heartbeat successfully sent
DEBUG 2021-10-19 15:37:41,130 638096ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 15:37:45,987 642953ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:45,987 642954ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:51,031 647997ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:51,031 647997ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:37:56,091 653057ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:37:56,091 653057ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:01,106 658072ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:01,106 658072ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:06,155 663121ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:06,155 663121ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:07,110 664076ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T18:37:13.8255770Z;LastJobId:7146605;NextExecution:2021-10-19T18:38:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T18:38:04.9437429Z;NextExecution:2021-10-19T18:39:00.0000000Z;LastJobId:7146612), NextExecution: (19/10/2021 18:39:00)
DEBUG 2021-10-19 15:38:09,313 666279ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 15:38:11,211 668177ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:11,211 668177ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:11,380 668346ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 heartbeat successfully sent
DEBUG 2021-10-19 15:38:11,380 668346ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 15:38:16,268 673235ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:16,269 673235ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:21,312 678278ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:21,312 678278ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:26,366 683333ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:26,366 683333ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:31,412 688379ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:31,412 688379ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:36,463 693430ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:36,463 693430ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:41,520 698486ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:41,521 698487ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:41,813 698779ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 heartbeat successfully sent
DEBUG 2021-10-19 15:38:41,813 698780ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 15:38:46,574 703540ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:46,574 703540ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:51,627 708593ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:51,627 708593ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:38:56,679 713645ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:38:56,680 713646ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:39:01,731 718697ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:39:01,731 718697ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:39:06,786 723753ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:39:06,787 723753ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:39:11,831 728797ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:39:11,831 728797ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:39:12,216 729182ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 heartbeat successfully sent
DEBUG 2021-10-19 15:39:12,216 729182ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:21872:8e6c92d0 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 15:39:14,053 731019ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T18:38:04.9437429Z;LastJobId:7146612;NextExecution:2021-10-19T18:39:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T18:39:11.9045426Z;NextExecution:2021-10-19T18:40:00.0000000Z;LastJobId:7146624), NextExecution: (19/10/2021 18:40:00)
DEBUG 2021-10-19 15:39:16,190 733156ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 15:39:16,875 733841ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:39:16,875 733841ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:39:21,915 738882ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:39:21,915 738882ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 15:39:26,968 743934ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 15:39:26,968 743934ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
INFO  2021-10-19 15:39:52,988  1789ms ackgroundServerProcess CallSite.Target    - Server desktop-c6rc2dp:26712:5105bb92 successfully announced in 283,7693 ms
INFO  2021-10-19 15:39:53,002  1803ms ackgroundServerProcess CallSite.Target    - Server desktop-c6rc2dp:26712:5105bb92 is starting the registered dispatchers: ServerWatchdog, ServerJobCancellationWatcher, ExpirationManager, CountersAggregator, Worker, DelayedJobScheduler, RecurringJobScheduler...
DEBUG 2021-10-19 15:39:53,003  1804ms BackgroundExecution    CallSite.Target    - Execution loop ServerHeartbeatProcess:3fc8b6a6 has started in 3,1542 ms
